order_id,order_status,created_at,
852474,dispatched,30/08/2018,
852475,dispatched,30/08/2018,
852476,dispatched,30/08/2018,
852477,dispatched,30/08/2018,
852478,dispatched,31/08/2018,
852479,dispatched,31/08/2018,
852480,dispatched,31/08/2018,
852481,dispatched,31/08/2018,
852482,refunded,31/08/2018,
852483,dispatched,31/08/2018,
852484,dispatched,31/08/2018,
852485,dispatched,31/08/2018,
852486,dispatched,31/08/2018,
852487,dispatched,31/08/2018,
852488,cancelled,31/08/2018,
852489,dispatched,31/08/2018,
852490,processing,31/08/2018,
852491,dispatched,31/08/2018,
852492,dispatched,31/08/2018,
852493,dispatched,31/08/2018,
852494,dispatched,31/08/2018,
852495,dispatched,31/08/2018,
852496,dispatched,31/08/2018,
852497,dispatched,31/08/2018,
852498,cancelled,31/08/2018,
852499,dispatched,31/08/2018,
852500,dispatched,31/08/2018,
852501,cancelled,31/08/2018,
852502,dispatched,31/08/2018,
852503,dispatched,31/08/2018,
852504,dispatched,31/08/2018,
852505,dispatched,31/08/2018,
852506,cancelled,31/08/2018,
852507,dispatched,31/08/2018,
852508,dispatched,31/08/2018,
852509,cancelled,31/08/2018,
852510,dispatched,31/08/2018,
852511,dispatched,31/08/2018,
852512,dispatched,31/08/2018,
852513,dispatched,31/08/2018,
852514,cancelled,31/08/2018,
852515,cancelled,31/08/2018,
852516,dispatched,31/08/2018,
852517,dispatched,31/08/2018,
852518,dispatched,31/08/2018,
852519,dispatched,31/08/2018,
852520,refunded,31/08/2018,
852521,dispatched,31/08/2018,
852522,dispatched,31/08/2018,
852523,dispatched,31/08/2018,
852524,dispatched,31/08/2018,
852525,dispatched,31/08/2018,
852526,cancelled,31/08/2018,
852527,dispatched,31/08/2018,
852528,dispatched,31/08/2018,
852529,cancelled,31/08/2018,
852530,dispatched,31/08/2018,
852531,cancelled,31/08/2018,
852532,cancelled,31/08/2018,
852533,cancelled,31/08/2018,
852534,cancelled,31/08/2018,
852535,dispatched,31/08/2018,
852536,dispatched,31/08/2018,
852537,dispatched,31/08/2018,
852538,cancelled,31/08/2018,
852539,dispatched,31/08/2018,
852540,dispatched,31/08/2018,
852541,dispatched,31/08/2018,
852542,dispatched,31/08/2018,
852543,dispatched,31/08/2018,
852544,dispatched,31/08/2018,
852545,dispatched,31/08/2018,
852546,partially_refunded,31/08/2018,
852547,cancelled,31/08/2018,
852548,dispatched,31/08/2018,
852549,cancelled,31/08/2018,
852550,processing,31/08/2018,
852551,dispatched,31/08/2018,
852552,cancelled,31/08/2018,
852553,dispatched,31/08/2018,
852554,dispatched,31/08/2018,
852555,dispatched,31/08/2018,
852556,dispatched,31/08/2018,
852557,cancelled,31/08/2018,
852558,dispatched,31/08/2018,
852559,cancelled,31/08/2018,
852560,dispatched,31/08/2018,
852561,dispatched,31/08/2018,
852562,dispatched,31/08/2018,
852563,dispatched,31/08/2018,
852564,cancelled,31/08/2018,
852565,dispatched,31/08/2018,
852566,dispatched,31/08/2018,
852567,dispatched,31/08/2018,
852568,dispatched,31/08/2018,
852569,dispatched,31/08/2018,
852570,dispatched,31/08/2018,
852571,dispatched,31/08/2018,
852572,dispatched,31/08/2018,
852573,dispatched,31/08/2018,
852574,dispatched,31/08/2018,
852575,dispatched,31/08/2018,
852576,dispatched,31/08/2018,
852577,cancelled,31/08/2018,
852578,dispatched,31/08/2018,
852579,dispatched,31/08/2018,
852580,dispatched,31/08/2018,
852581,refunded,31/08/2018,
852582,dispatched,31/08/2018,
852583,refunded,31/08/2018,
852584,dispatched,31/08/2018,
852585,dispatched,31/08/2018,
852586,dispatched,31/08/2018,
852587,dispatched,31/08/2018,
852588,dispatched,31/08/2018,
852589,dispatched,31/08/2018,
852590,dispatched,31/08/2018,
852591,dispatched,31/08/2018,
852592,dispatched,31/08/2018,
852593,cancelled,31/08/2018,
852594,dispatched,31/08/2018,
852595,dispatched,31/08/2018,
852596,dispatched,31/08/2018,
852597,dispatched,31/08/2018,
852598,refunded,31/08/2018,
852599,refunded,31/08/2018,
852600,dispatched,31/08/2018,
852601,dispatched,31/08/2018,
852602,dispatched,31/08/2018,
852603,dispatched,31/08/2018,
852604,dispatched,31/08/2018,
852605,dispatched,31/08/2018,
852606,dispatched,31/08/2018,
852607,cancelled,31/08/2018,
852608,dispatched,31/08/2018,
852609,dispatched,31/08/2018,
852610,dispatched,31/08/2018,
852611,dispatched,31/08/2018,
852612,cancelled,31/08/2018,
852613,dispatched,31/08/2018,
852614,dispatched,31/08/2018,
852615,dispatched,31/08/2018,
852616,dispatched,31/08/2018,
852617,dispatched,31/08/2018,
852618,dispatched,31/08/2018,
852619,dispatched,31/08/2018,
852620,dispatched,31/08/2018,
852621,cancelled,31/08/2018,
852622,dispatched,31/08/2018,
852623,dispatched,31/08/2018,
852624,dispatched,31/08/2018,
852625,dispatched,31/08/2018,
852626,dispatched,31/08/2018,
852627,dispatched,31/08/2018,
852628,dispatched,31/08/2018,
852629,dispatched,31/08/2018,
852630,dispatched,31/08/2018,
852631,cancelled,31/08/2018,
852632,dispatched,31/08/2018,
852633,dispatched,31/08/2018,
852634,dispatched,31/08/2018,
852635,dispatched,31/08/2018,
852636,dispatched,31/08/2018,
852637,dispatched,31/08/2018,
852638,dispatched,31/08/2018,
852639,cancelled,31/08/2018,
852640,dispatched,31/08/2018,
852641,dispatched,31/08/2018,
852642,dispatched,31/08/2018,
852643,dispatched,31/08/2018,
852644,refunded,31/08/2018,
852645,dispatched,31/08/2018,
852646,dispatched,31/08/2018,
852647,dispatched,31/08/2018,
852648,dispatched,31/08/2018,
852649,dispatched,31/08/2018,
852650,dispatched,01/09/2018,
852651,dispatched,01/09/2018,
852652,dispatched,01/09/2018,
852653,dispatched,01/09/2018,
852654,dispatched,01/09/2018,
852655,dispatched,01/09/2018,
852656,dispatched,01/09/2018,
852657,dispatched,01/09/2018,
852658,dispatched,01/09/2018,
852659,dispatched,01/09/2018,
852660,dispatched,01/09/2018,
852661,dispatched,01/09/2018,
852662,dispatched,01/09/2018,
852663,dispatched,01/09/2018,
852664,dispatched,01/09/2018,
852665,cancelled,01/09/2018,
852666,dispatched,01/09/2018,
852667,cancelled,01/09/2018,
852668,dispatched,01/09/2018,
852669,dispatched,01/09/2018,
852670,dispatched,01/09/2018,
852671,dispatched,01/09/2018,
852672,dispatched,01/09/2018,
852673,dispatched,01/09/2018,
852674,dispatched,01/09/2018,
852675,dispatched,01/09/2018,
852676,dispatched,01/09/2018,
852677,dispatched,01/09/2018,
852678,dispatched,01/09/2018,
852679,cancelled,01/09/2018,
852680,cancelled,01/09/2018,
852681,dispatched,01/09/2018,
852682,refunded,01/09/2018,
852683,dispatched,01/09/2018,
852684,dispatched,01/09/2018,
852685,dispatched,01/09/2018,
852686,dispatched,01/09/2018,
852687,dispatched,01/09/2018,
852688,dispatched,01/09/2018,
852689,cancelled,01/09/2018,
852690,dispatched,01/09/2018,
852691,dispatched,01/09/2018,
852692,refunded,01/09/2018,
852693,dispatched,01/09/2018,
852694,dispatched,01/09/2018,
852695,dispatched,01/09/2018,
852696,dispatched,01/09/2018,
852697,dispatched,01/09/2018,
852698,dispatched,01/09/2018,
852699,dispatched,01/09/2018,
852700,dispatched,01/09/2018,
852701,dispatched,01/09/2018,
852702,dispatched,01/09/2018,
852703,dispatched,01/09/2018,
852704,dispatched,01/09/2018,
852705,dispatched,01/09/2018,
852706,dispatched,01/09/2018,
852707,processing,01/09/2018,
852708,dispatched,01/09/2018,
852709,dispatched,01/09/2018,
852710,processing,01/09/2018,
852711,dispatched,01/09/2018,
852712,cancelled,01/09/2018,
852713,dispatched,01/09/2018,
852714,dispatched,01/09/2018,
852715,dispatched,01/09/2018,
852716,dispatched,01/09/2018,
852717,cancelled,01/09/2018,
852718,cancelled,01/09/2018,
852719,cancelled,01/09/2018,
852720,dispatched,01/09/2018,
852721,dispatched,01/09/2018,
852722,dispatched,01/09/2018,
852723,cancelled,01/09/2018,
852724,dispatched,01/09/2018,
852725,dispatched,01/09/2018,
852726,cancelled,01/09/2018,
852727,dispatched,01/09/2018,
852728,dispatched,01/09/2018,
852729,dispatched,01/09/2018,
852730,dispatched,01/09/2018,
852731,dispatched,01/09/2018,
852732,dispatched,01/09/2018,
852733,dispatched,01/09/2018,
852734,dispatched,01/09/2018,
852735,dispatched,01/09/2018,
852736,dispatched,01/09/2018,
852737,dispatched,01/09/2018,
852738,dispatched,01/09/2018,
852739,dispatched,01/09/2018,
852740,cancelled,01/09/2018,
852741,dispatched,01/09/2018,
852742,dispatched,01/09/2018,
852743,cancelled,01/09/2018,
852744,dispatched,01/09/2018,
852745,cancelled,01/09/2018,
852746,dispatched,01/09/2018,
852747,dispatched,01/09/2018,
852748,dispatched,01/09/2018,
852749,dispatched,01/09/2018,
852750,dispatched,01/09/2018,
852751,dispatched,01/09/2018,
852752,dispatched,01/09/2018,
852753,dispatched,01/09/2018,
852754,dispatched,01/09/2018,
852755,dispatched,01/09/2018,
852756,dispatched,01/09/2018,
852757,dispatched,01/09/2018,
852758,dispatched,01/09/2018,
852759,dispatched,01/09/2018,
852760,dispatched,01/09/2018,
852761,dispatched,01/09/2018,
852762,dispatched,01/09/2018,
852763,dispatched,01/09/2018,
852764,dispatched,01/09/2018,
852765,dispatched,01/09/2018,
852766,processing,01/09/2018,
852767,dispatched,01/09/2018,
852768,dispatched,02/09/2018,
852769,dispatched,02/09/2018,
852770,dispatched,02/09/2018,
852771,dispatched,02/09/2018,
852772,dispatched,02/09/2018,
852773,dispatched,02/09/2018,
852774,processing,02/09/2018,
852775,dispatched,02/09/2018,
852776,dispatched,02/09/2018,
852777,dispatched,02/09/2018,
852778,dispatched,02/09/2018,
852779,dispatched,02/09/2018,
852780,cancelled,02/09/2018,
852781,cancelled,02/09/2018,
852782,dispatched,02/09/2018,
852783,dispatched,02/09/2018,
852784,dispatched,02/09/2018,
852785,dispatched,02/09/2018,
852786,cancelled,02/09/2018,
852787,dispatched,02/09/2018,
852788,dispatched,02/09/2018,
852789,dispatched,02/09/2018,
852790,dispatched,02/09/2018,
852791,dispatched,02/09/2018,
852792,dispatched,02/09/2018,
852793,dispatched,02/09/2018,
852794,dispatched,02/09/2018,
852795,dispatched,02/09/2018,
852796,cancelled,02/09/2018,
852797,dispatched,02/09/2018,
852798,dispatched,02/09/2018,
852799,dispatched,02/09/2018,
852800,dispatched,02/09/2018,
852801,dispatched,02/09/2018,
852802,dispatched,02/09/2018,
852803,dispatched,02/09/2018,
852804,dispatched,02/09/2018,
852805,cancelled,02/09/2018,
852806,cancelled,02/09/2018,
852807,dispatched,02/09/2018,
852808,dispatched,02/09/2018,
852809,dispatched,02/09/2018,
852810,dispatched,02/09/2018,
852811,dispatched,02/09/2018,
852812,processing,02/09/2018,
852813,cancelled,02/09/2018,
852814,dispatched,02/09/2018,
852815,dispatched,02/09/2018,
852816,dispatched,02/09/2018,
852817,dispatched,02/09/2018,
852818,dispatched,02/09/2018,
852819,dispatched,02/09/2018,
852820,dispatched,02/09/2018,
852821,dispatched,02/09/2018,
852822,dispatched,02/09/2018,
852823,cancelled,02/09/2018,
852824,dispatched,02/09/2018,
852825,dispatched,02/09/2018,
852826,dispatched,02/09/2018,
852827,dispatched,02/09/2018,
852828,dispatched,02/09/2018,
852829,dispatched,02/09/2018,
852830,cancelled,02/09/2018,
852831,dispatched,02/09/2018,
852832,processing,02/09/2018,
852833,dispatched,02/09/2018,
852834,dispatched,02/09/2018,
852835,cancelled,02/09/2018,
852836,dispatched,02/09/2018,
852837,dispatched,02/09/2018,
852838,dispatched,02/09/2018,
852839,dispatched,02/09/2018,
852840,dispatched,02/09/2018,
852841,refunded,02/09/2018,
852842,dispatched,02/09/2018,
852843,dispatched,02/09/2018,
852844,dispatched,02/09/2018,
852845,dispatched,02/09/2018,
852846,dispatched,02/09/2018,
852847,dispatched,02/09/2018,
852848,dispatched,02/09/2018,
852849,dispatched,02/09/2018,
852850,dispatched,02/09/2018,
852851,dispatched,02/09/2018,
852852,dispatched,02/09/2018,
852853,dispatched,02/09/2018,
852854,cancelled,02/09/2018,
852855,dispatched,02/09/2018,
852856,dispatched,02/09/2018,
852857,dispatched,02/09/2018,
852858,dispatched,02/09/2018,
852859,dispatched,02/09/2018,
852860,dispatched,02/09/2018,
852861,dispatched,02/09/2018,
852862,dispatched,02/09/2018,
852863,dispatched,02/09/2018,
852864,dispatched,02/09/2018,
852865,cancelled,02/09/2018,
852866,dispatched,02/09/2018,
852867,processing,02/09/2018,
852868,dispatched,02/09/2018,
852869,dispatched,02/09/2018,
852870,dispatched,02/09/2018,
852871,dispatched,02/09/2018,
852872,dispatched,02/09/2018,
852873,dispatched,02/09/2018,
852874,dispatched,02/09/2018,
852875,cancelled,02/09/2018,
852876,dispatched,02/09/2018,
852877,dispatched,02/09/2018,
852878,dispatched,02/09/2018,
852879,dispatched,02/09/2018,
852880,dispatched,02/09/2018,
852881,dispatched,02/09/2018,
852882,dispatched,02/09/2018,
852883,dispatched,02/09/2018,
852884,dispatched,02/09/2018,
852885,dispatched,02/09/2018,
852886,cancelled,02/09/2018,
852887,dispatched,02/09/2018,
852888,cancelled,02/09/2018,
852889,dispatched,02/09/2018,
852890,dispatched,03/09/2018,
852891,dispatched,03/09/2018,
852892,dispatched,03/09/2018,
852893,partially_refunded,03/09/2018,
852894,dispatched,03/09/2018,
852895,dispatched,03/09/2018,
852896,dispatched,03/09/2018,
852897,dispatched,03/09/2018,
852898,dispatched,03/09/2018,
852899,dispatched,03/09/2018,
852900,dispatched,03/09/2018,
852901,dispatched,03/09/2018,
852902,dispatched,03/09/2018,
852903,dispatched,03/09/2018,
852904,dispatched,03/09/2018,
852905,cancelled,03/09/2018,
852906,dispatched,03/09/2018,
852907,cancelled,03/09/2018,
852908,cancelled,03/09/2018,
852909,dispatched,03/09/2018,
852910,refunded,03/09/2018,
852911,cancelled,03/09/2018,
852912,dispatched,03/09/2018,
852913,dispatched,03/09/2018,
852914,dispatched,03/09/2018,
852915,dispatched,03/09/2018,
852916,dispatched,03/09/2018,
852917,cancelled,03/09/2018,
852918,dispatched,03/09/2018,
852919,cancelled,03/09/2018,
852920,dispatched,03/09/2018,
852921,cancelled,03/09/2018,
852922,dispatched,03/09/2018,
852923,dispatched,03/09/2018,
852924,cancelled,03/09/2018,
852925,dispatched,03/09/2018,
852926,dispatched,03/09/2018,
852927,refunded,03/09/2018,
852928,dispatched,03/09/2018,
852929,dispatched,03/09/2018,
852930,dispatched,03/09/2018,
852931,dispatched,03/09/2018,
852932,dispatched,03/09/2018,
852933,dispatched,03/09/2018,
852934,cancelled,03/09/2018,
852935,dispatched,03/09/2018,
852936,dispatched,03/09/2018,
852937,dispatched,03/09/2018,
852938,dispatched,03/09/2018,
852939,dispatched,03/09/2018,
852940,dispatched,03/09/2018,
852941,dispatched,03/09/2018,
852942,dispatched,03/09/2018,
852943,dispatched,03/09/2018,
852944,cancelled,03/09/2018,
852945,dispatched,03/09/2018,
852946,cancelled,03/09/2018,
852947,dispatched,03/09/2018,
852948,dispatched,03/09/2018,
852949,dispatched,03/09/2018,
852950,dispatched,03/09/2018,
852951,dispatched,03/09/2018,
852952,dispatched,03/09/2018,
852953,dispatched,03/09/2018,
852954,cancelled,03/09/2018,
852955,dispatched,03/09/2018,
852956,dispatched,03/09/2018,
852957,dispatched,03/09/2018,
852958,dispatched,03/09/2018,
852959,dispatched,03/09/2018,
852960,refunded,03/09/2018,
852961,dispatched,03/09/2018,
852962,dispatched,03/09/2018,
852963,dispatched,03/09/2018,
852964,dispatched,03/09/2018,
852965,dispatched,03/09/2018,
852966,dispatched,03/09/2018,
852967,dispatched,03/09/2018,
852968,dispatched,03/09/2018,
852969,dispatched,03/09/2018,
852970,dispatched,03/09/2018,
852971,dispatched,03/09/2018,
852972,refunded,03/09/2018,
852973,cancelled,03/09/2018,
852974,dispatched,03/09/2018,
852975,dispatched,03/09/2018,
852976,dispatched,03/09/2018,
852977,dispatched,03/09/2018,
852978,dispatched,03/09/2018,
852979,dispatched,03/09/2018,
852980,cancelled,03/09/2018,
852981,dispatched,03/09/2018,
852982,cancelled,03/09/2018,
852983,cancelled,03/09/2018,
852984,dispatched,03/09/2018,
852985,dispatched,03/09/2018,
852986,dispatched,03/09/2018,
852987,dispatched,03/09/2018,
852988,cancelled,03/09/2018,
852989,dispatched,03/09/2018,
852990,cancelled,03/09/2018,
852991,dispatched,03/09/2018,
852992,dispatched,03/09/2018,
852993,dispatched,03/09/2018,
852994,dispatched,03/09/2018,
852995,dispatched,03/09/2018,
852996,dispatched,03/09/2018,
852997,cancelled,03/09/2018,
852998,cancelled,03/09/2018,
852999,dispatched,03/09/2018,
853000,dispatched,03/09/2018,
853001,cancelled,03/09/2018,
853002,dispatched,03/09/2018,
853003,dispatched,03/09/2018,
853004,dispatched,03/09/2018,
853005,cancelled,03/09/2018,
853006,cancelled,03/09/2018,
853007,dispatched,03/09/2018,
853008,dispatched,03/09/2018,
853009,dispatched,03/09/2018,
853010,dispatched,03/09/2018,
853011,dispatched,03/09/2018,
853012,dispatched,03/09/2018,
853013,dispatched,03/09/2018,
853014,cancelled,03/09/2018,
853015,dispatched,03/09/2018,
853016,dispatched,03/09/2018,
853017,dispatched,03/09/2018,
853018,cancelled,03/09/2018,
853019,dispatched,03/09/2018,
853020,dispatched,03/09/2018,
853021,dispatched,03/09/2018,
853022,dispatched,03/09/2018,
853023,dispatched,03/09/2018,
853024,dispatched,03/09/2018,
853025,dispatched,03/09/2018,
853026,dispatched,03/09/2018,
853027,refunded,03/09/2018,
853028,dispatched,03/09/2018,
853029,dispatched,03/09/2018,
853030,dispatched,03/09/2018,
853031,dispatched,03/09/2018,
853032,dispatched,03/09/2018,
853033,dispatched,03/09/2018,
853034,dispatched,03/09/2018,
853035,dispatched,03/09/2018,
853036,dispatched,03/09/2018,
853037,dispatched,03/09/2018,
853038,dispatched,03/09/2018,
853039,dispatched,03/09/2018,
853040,dispatched,03/09/2018,
853041,cancelled,04/09/2018,
853042,dispatched,04/09/2018,
853043,dispatched,04/09/2018,
853044,dispatched,04/09/2018,
853045,dispatched,04/09/2018,
853046,dispatched,04/09/2018,
853047,dispatched,04/09/2018,
853048,dispatched,04/09/2018,
853049,dispatched,04/09/2018,
853050,dispatched,04/09/2018,
853051,dispatched,04/09/2018,
853052,dispatched,04/09/2018,
853053,dispatched,04/09/2018,
853054,dispatched,04/09/2018,
853055,dispatched,04/09/2018,
853056,dispatched,04/09/2018,
